condition,condition_group,age_group,year,month,condition_n,condition_group_n,age_group_n,group_by_organ,COVID_deaths_rate,NON_COVID_deaths_rate_Female,NON_COVID_deaths_rate_male,NON_COVID_death_rate,Total_death,COVID_propotion
Respiratory diseases,Respiratory failure,35-44,2021,1,10,21,3,1,532,0,0,0,532,100%
Respiratory diseases,Respiratory failure,45-54,2021,1,10,21,4,1,1945,0,0,0,1945,100%
Respiratory diseases,Respiratory failure,55-64,2021,1,10,21,5,1,5793,0,0,0,5793,100%
Respiratory diseases,Respiratory failure,65-74,2021,1,10,21,6,1,10995,0,0,0,10995,100%
Respiratory diseases,Respiratory failure,75-84,2021,1,10,21,7,1,12861,0,0,0,12861,100%
Respiratory diseases,Respiratory failure,85+,2021,1,10,21,8,1,10755,0,0,0,10755,100%
Sepsis,Sepsis,0-24,2021,1,11,22,1,2,0,1722,1722,3444,3444,0%
Sepsis,Sepsis,25-34,2021,1,11,22,2,2,49,1035,1598,2633,2682,2%
Sepsis,Sepsis,35-44,2021,1,11,22,3,2,133,2647,4042,6689,6822,2%
Sepsis,Sepsis,45-54,2021,1,11,22,4,2,457,6432,10211,16643,17100,3%
Sepsis,Sepsis,55-64,2021,1,11,22,5,2,1647,16906,27300,44206,45853,4%
Sepsis,Sepsis,65-74,2021,1,11,22,6,2,2938,31031,44187,75218,78156,4%
Sepsis,Sepsis,75-84,2021,1,11,22,7,2,2701,42962,48989,91951,94652,3%
Sepsis,Sepsis,85+,2021,1,11,22,8,2,1575,64493,43335,107828,109403,1%
Vascular and unspecified dementia,Vascular and unspecified dementia,0-24,2021,1,12,23,1,4,0,0,0,0,0,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,25-34,2021,1,12,23,2,4,0,0,0,0,0,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,35-44,2021,1,12,23,3,4,0,0,0,0,0,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,45-54,2021,1,12,23,4,4,0,0,0,0,0,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,55-64,2021,1,12,23,5,4,0,0,0,0,0,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,65-74,2021,1,12,23,6,4,562,0,0,0,562,100%
Vascular and unspecified dementia,Vascular and unspecified dementia,75-84,2021,1,12,23,7,4,2433,0,0,0,2433,100%
Vascular and unspecified dementia,Vascular and unspecified dementia,85+,2021,1,12,23,8,4,5481,0,0,0,5481,100%
All other conditions and causes (residual),All other conditions and causes (residual),0-24,2021,2,1,2,1,7,26,6,6,12,38,68%
All other conditions and causes (residual),All other conditions and causes (residual),25-34,2021,2,1,2,2,7,71,11,11,22,93,76%
All other conditions and causes (residual),All other conditions and causes (residual),35-44,2021,2,1,2,3,7,230,43,40,83,313,73%
All other conditions and causes (residual),All other conditions and causes (residual),45-54,2021,2,1,2,4,7,1007,81,112,193,1200,84%
All other conditions and causes (residual),All other conditions and causes (residual),55-64,2021,2,1,2,5,7,2834,200,312,512,3346,85%
All other conditions and causes (residual),All other conditions and causes (residual),65-74,2021,2,1,2,6,7,5094,483,504,987,6081,84%
All other conditions and causes (residual),All other conditions and causes (residual),75-84,2021,2,1,2,7,7,5662,606,629,1235,6897,82%
All other conditions and causes (residual),All other conditions and causes (residual),85+,2021,2,1,2,8,7,5117,708,639,1347,6464,79%
Alzheimer disease,Alzheimer disease,0-24,2021,2,2,3,1,3,0,6,6,12,12,0%
Alzheimer disease,Alzheimer disease,25-34,2021,2,2,3,2,3,0,46,63,109,109,0%
Alzheimer disease,Alzheimer disease,35-44,2021,2,2,3,3,3,0,100,156,256,256,0%
Alzheimer disease,Alzheimer disease,45-54,2021,2,2,3,4,3,0,237,383,620,620,0%
Alzheimer disease,Alzheimer disease,55-64,2021,2,2,3,5,3,0,570,969,1539,1539,0%
Alzheimer disease,Alzheimer disease,65-74,2021,2,2,3,6,3,24,932,1379,2311,2335,1%
Alzheimer disease,Alzheimer disease,75-84,2021,2,2,3,7,3,210,933,1153,2086,2296,9%
Alzheimer disease,Alzheimer disease,85+,2021,2,2,3,8,3,738,866,654,1520,2258,33%
Circulatory diseases,Cardiac arrest,0-24,2021,2,3,4,1,4,0,0,0,0,0,0%
Circulatory diseases,Cardiac arrest,25-34,2021,2,3,4,2,4,25,0,0,0,25,100%
Circulatory diseases,Cardiac arrest,35-44,2021,2,3,4,3,4,70,0,0,0,70,100%
Circulatory diseases,Cardiac arrest,45-54,2021,2,3,4,4,4,320,0,0,0,320,100%
Circulatory diseases,Cardiac arrest,55-64,2021,2,3,4,5,4,1044,0,0,0,1044,100%
Circulatory diseases,Cardiac arrest,65-74,2021,2,3,4,6,4,1692,0,0,0,1692,100%
Circulatory diseases,Cardiac arrest,75-84,2021,2,3,4,7,4,1712,0,0,0,1712,100%
Circulatory diseases,Cardiac arrest,85+,2021,2,3,4,8,4,1397,0,0,0,1397,100%
Circulatory diseases,Cardiac arrhythmia,0-24,2021,2,3,5,1,4,0,0,0,0,0,0%
Circulatory diseases,Cardiac arrhythmia,25-34,2021,2,3,5,2,4,0,0,0,0,0,0%
Circulatory diseases,Cardiac arrhythmia,35-44,2021,2,3,5,3,4,0,0,0,0,0,0%
Circulatory diseases,Cardiac arrhythmia,45-54,2021,2,3,5,4,4,42,0,0,0,42,100%
Circulatory diseases,Cardiac arrhythmia,55-64,2021,2,3,5,5,4,182,0,0,0,182,100%
Circulatory diseases,Cardiac arrhythmia,65-74,2021,2,3,5,6,4,699,0,0,0,699,100%
Circulatory diseases,Cardiac arrhythmia,75-84,2021,2,3,5,7,4,1175,0,0,0,1175,100%
Circulatory diseases,Cardiac arrhythmia,85+,2021,2,3,5,8,4,1328,0,0,0,1328,100%
Circulatory diseases,Cerebrovascular diseases,0-24,2021,2,3,6,1,4,0,42,42,84,84,0%
Circulatory diseases,Cerebrovascular diseases,25-34,2021,2,3,6,2,4,0,107,193,300,300,0%
Circulatory diseases,Cerebrovascular diseases,35-44,2021,2,3,6,3,4,0,317,715,1032,1032,0%
Circulatory diseases,Cerebrovascular diseases,45-54,2021,2,3,6,4,4,35,814,1965,2779,2814,1%
Circulatory diseases,Cerebrovascular diseases,55-64,2021,2,3,6,5,4,176,2109,4963,7072,7248,2%
Circulatory diseases,Cerebrovascular diseases,65-74,2021,2,3,6,6,4,466,3952,7333,11285,11751,4%
Circulatory diseases,Cerebrovascular diseases,75-84,2021,2,3,6,7,4,603,5906,7715,13621,14224,4%
Circulatory diseases,Cerebrovascular diseases,85+,2021,2,3,6,8,4,627,11566,8201,19767,20394,3%
Circulatory diseases,Heart failure,0-24,2021,2,3,10,1,4,0,168,168,336,336,0%
Circulatory diseases,Heart failure,25-34,2021,2,3,10,2,4,0,58,130,188,188,0%
Circulatory diseases,Heart failure,35-44,2021,2,3,10,3,4,0,76,156,232,232,0%
Circulatory diseases,Heart failure,45-54,2021,2,3,10,4,4,35,94,162,256,291,12%
Circulatory diseases,Heart failure,55-64,2021,2,3,10,5,4,174,124,265,389,563,31%
Circulatory diseases,Heart failure,65-74,2021,2,3,10,6,4,634,173,254,427,1061,60%
Circulatory diseases,Heart failure,75-84,2021,2,3,10,7,4,1015,237,248,485,1500,68%
Circulatory diseases,Heart failure,85+,2021,2,3,10,8,4,1353,643,264,907,2260,60%
Circulatory diseases,Hypertensive diseases,0-24,2021,2,3,11,1,2,0,0,0,0,0,0%
Circulatory diseases,Hypertensive diseases,25-34,2021,2,3,11,2,2,0,0,0,0,0,0%
Circulatory diseases,Hypertensive diseases,35-44,2021,2,3,11,3,2,30,0,0,0,30,100%
Circulatory diseases,Hypertensive diseases,45-54,2021,2,3,11,4,2,252,0,0,0,252,100%
Circulatory diseases,Hypertensive diseases,55-64,2021,2,3,11,5,2,983,0,0,0,983,100%
Circulatory diseases,Hypertensive diseases,65-74,2021,2,3,11,6,2,2078,0,0,0,2078,100%
Circulatory diseases,Hypertensive diseases,75-84,2021,2,3,11,7,2,2443,0,0,0,2443,100%
Circulatory diseases,Hypertensive diseases,85+,2021,2,3,11,8,2,2406,0,0,0,2406,100%
Circulatory diseases,Ischemic heart disease,0-24,2021,2,3,14,1,4,0,0,0,0,0,0%
Circulatory diseases,Ischemic heart disease,25-34,2021,2,3,14,2,4,0,0,0,0,0,0%
Circulatory diseases,Ischemic heart disease,35-44,2021,2,3,14,3,4,0,0,0,0,0,0%
Circulatory diseases,Ischemic heart disease,45-54,2021,2,3,14,4,4,48,0,0,0,48,100%
Circulatory diseases,Ischemic heart disease,55-64,2021,2,3,14,5,4,400,0,0,0,400,100%
Circulatory diseases,Ischemic heart disease,65-74,2021,2,3,14,6,4,1139,0,0,0,1139,100%
Circulatory diseases,Ischemic heart disease,75-84,2021,2,3,14,7,4,1592,0,0,0,1592,100%
Circulatory diseases,Ischemic heart disease,85+,2021,2,3,14,8,4,1505,0,0,0,1505,100%
Circulatory diseases,Other diseases of the circulatory system,0-24,2021,2,3,17,1,2,0,0,0,0,0,0%
Circulatory diseases,Other diseases of the circulatory system,25-34,2021,2,3,17,2,2,0,0,0,0,0,0%
Circulatory diseases,Other diseases of the circulatory system,35-44,2021,2,3,17,3,2,11,0,0,0,11,100%
Circulatory diseases,Other diseases of the circulatory system,45-54,2021,2,3,17,4,2,76,0,0,0,76,100%
Circulatory diseases,Other diseases of the circulatory system,55-64,2021,2,3,17,5,2,416,0,0,0,416,100%
Circulatory diseases,Other diseases of the circulatory system,65-74,2021,2,3,17,6,2,825,0,0,0,825,100%
Circulatory diseases,Other diseases of the circulatory system,75-84,2021,2,3,17,7,2,946,0,0,0,946,100%
Circulatory diseases,Other diseases of the circulatory system,85+,2021,2,3,17,8,2,844,0,0,0,844,100%
COVID-19,COVID-19,0-24,2021,2,4,8,1,2,31,2670,2670,5340,5371,1%
COVID-19,COVID-19,25-34,2021,2,4,8,2,2,201,1699,4058,5757,5958,3%
COVID-19,COVID-19,35-44,2021,2,4,8,3,2,696,3057,5599,8656,9352,7%
COVID-19,COVID-19,45-54,2021,2,4,8,4,2,2487,6073,10102,16175,18662,13%
COVID-19,COVID-19,55-64,2021,2,4,8,5,2,6769,14421,23359,37780,44549,15%
COVID-19,COVID-19,65-74,2021,2,4,8,6,2,11936,24546,35262,59808,71744,17%
COVID-19,COVID-19,75-84,2021,2,4,8,7,2,13419,32706,36702,69408,82827,16%
COVID-19,COVID-19,85+,2021,2,4,8,8,2,12257,47632,32059,79691,91948,13%
Diabetes,Diabetes,0-24,2021,2,5,9,1,5,0,150,150,300,300,0%
Diabetes,Diabetes,25-34,2021,2,5,9,2,5,0,137,145,282,282,0%
Diabetes,Diabetes,35-44,2021,2,5,9,3,5,85,495,370,865,950,9%
Diabetes,Diabetes,45-54,2021,2,5,9,4,5,380,1424,1185,2609,2989,13%
Diabetes,Diabetes,55-64,2021,2,5,9,5,5,1272,3847,4408,8255,9527,13%
Diabetes,Diabetes,65-74,2021,2,5,9,6,5,2231,6075,7652,13727,15958,14%
Diabetes,Diabetes,75-84,2021,2,5,9,7,5,1971,5768,6605,12373,14344,14%
Diabetes,Diabetes,85+,2021,2,5,9,8,5,1104,3921,3822,7743,8847,12%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",0-24,2021,2,6,13,1,6,0,0,0,0,0,0%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",25-34,2021,2,6,13,2,6,0,0,0,0,0,0%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",35-44,2021,2,6,13,3,6,16,0,0,0,16,100%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",45-54,2021,2,6,13,4,6,38,0,0,0,38,100%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",55-64,2021,2,6,13,5,6,102,0,0,0,102,100%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",65-74,2021,2,6,13,6,6,131,0,0,0,131,100%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",75-84,2021,2,6,13,7,6,195,0,0,0,195,100%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",85+,2021,2,6,13,8,6,231,0,0,0,231,100%
Malignant neoplasms,Malignant neoplasms,0-24,2021,2,7,15,1,7,0,30,30,60,60,0%
Malignant neoplasms,Malignant neoplasms,25-34,2021,2,7,15,2,7,0,13,11,24,24,0%
Malignant neoplasms,Malignant neoplasms,35-44,2021,2,7,15,3,7,0,34,50,84,84,0%
Malignant neoplasms,Malignant neoplasms,45-54,2021,2,7,15,4,7,36,82,106,188,224,16%
Malignant neoplasms,Malignant neoplasms,55-64,2021,2,7,15,5,7,258,229,286,515,773,33%
Malignant neoplasms,Malignant neoplasms,65-74,2021,2,7,15,6,7,649,400,442,842,1491,44%
Malignant neoplasms,Malignant neoplasms,75-84,2021,2,7,15,7,7,773,485,448,933,1706,45%
Malignant neoplasms,Malignant neoplasms,85+,2021,2,7,15,8,7,402,419,343,762,1164,35%
Obesity,Obesity,0-24,2021,2,8,16,1,7,0,0,0,0,0,0%
Obesity,Obesity,25-34,2021,2,8,16,2,7,35,0,0,0,35,100%
Obesity,Obesity,35-44,2021,2,8,16,3,7,48,0,0,0,48,100%
Obesity,Obesity,45-54,2021,2,8,16,4,7,167,0,0,0,167,100%
Obesity,Obesity,55-64,2021,2,8,16,5,7,380,0,0,0,380,100%
Obesity,Obesity,65-74,2021,2,8,16,6,7,437,0,0,0,437,100%
Obesity,Obesity,75-84,2021,2,8,16,7,7,130,0,0,0,130,100%
Obesity,Obesity,85+,2021,2,8,16,8,7,0,0,0,0,0,0%
Renal failure,Renal failure,0-24,2021,2,9,19,1,6,0,18,18,36,36,0%
Renal failure,Renal failure,25-34,2021,2,9,19,2,6,0,9,16,25,25,0%
Renal failure,Renal failure,35-44,2021,2,9,19,3,6,52,21,25,46,98,53%
Renal failure,Renal failure,45-54,2021,2,9,19,4,6,246,73,60,133,379,65%
Renal failure,Renal failure,55-64,2021,2,9,19,5,6,871,166,189,355,1226,71%
Renal failure,Renal failure,65-74,2021,2,9,19,6,6,1584,362,496,858,2442,65%
Renal failure,Renal failure,75-84,2021,2,9,19,7,6,1546,524,606,1130,2676,58%
Renal failure,Renal failure,85+,2021,2,9,19,8,6,1080,524,453,977,2057,53%
Respiratory diseases,Adult respiratory distress syndrome,0-24,2021,2,10,1,1,7,0,0,0,0,0,0%
Respiratory diseases,Adult respiratory distress syndrome,25-34,2021,2,10,1,2,7,13,0,0,0,13,100%
Respiratory diseases,Adult respiratory distress syndrome,35-44,2021,2,10,1,3,7,46,0,0,0,46,100%
Respiratory diseases,Adult respiratory distress syndrome,45-54,2021,2,10,1,4,7,307,0,0,0,307,100%
Respiratory diseases,Adult respiratory distress syndrome,55-64,2021,2,10,1,5,7,978,0,0,0,978,100%
Respiratory diseases,Adult respiratory distress syndrome,65-74,2021,2,10,1,6,7,1571,0,0,0,1571,100%
Respiratory diseases,Adult respiratory distress syndrome,75-84,2021,2,10,1,7,7,1030,0,0,0,1030,100%
Respiratory diseases,Adult respiratory distress syndrome,85+,2021,2,10,1,8,7,325,0,0,0,325,100%
Respiratory diseases,Chronic lower respiratory diseases,0-24,2021,2,10,7,1,1,0,12,12,24,24,0%
Respiratory diseases,Chronic lower respiratory diseases,25-34,2021,2,10,7,2,1,0,9,14,23,23,0%
Respiratory diseases,Chronic lower respiratory diseases,35-44,2021,2,10,7,3,1,0,28,22,50,50,0%
Respiratory diseases,Chronic lower respiratory diseases,45-54,2021,2,10,7,4,1,24,50,93,143,167,14%
Respiratory diseases,Chronic lower respiratory diseases,55-64,2021,2,10,7,5,1,322,142,231,373,695,46%
Respiratory diseases,Chronic lower respiratory diseases,65-74,2021,2,10,7,6,1,947,271,400,671,1618,59%
Respiratory diseases,Chronic lower respiratory diseases,75-84,2021,2,10,7,7,1,1286,406,550,956,2242,57%
Respiratory diseases,Chronic lower respiratory diseases,85+,2021,2,10,7,8,1,907,600,556,1156,2063,44%
Respiratory diseases,Influenza and pneumonia,0-24,2021,2,10,12,1,1,11,0,0,0,11,100%
Respiratory diseases,Influenza and pneumonia,25-34,2021,2,10,12,2,1,88,0,0,0,88,100%
Respiratory diseases,Influenza and pneumonia,35-44,2021,2,10,12,3,1,284,0,0,0,284,100%
Respiratory diseases,Influenza and pneumonia,45-54,2021,2,10,12,4,1,1344,5,9,14,1358,99%
Respiratory diseases,Influenza and pneumonia,55-64,2021,2,10,12,5,1,3835,69,47,116,3951,97%
Respiratory diseases,Influenza and pneumonia,65-74,2021,2,10,12,6,1,6552,423,250,673,7225,91%
Respiratory diseases,Influenza and pneumonia,75-84,2021,2,10,12,7,1,6960,1863,1062,2925,9885,70%
Respiratory diseases,Influenza and pneumonia,85+,2021,2,10,12,8,1,5286,4514,1716,6230,11516,46%
Respiratory diseases,Other diseases of the respiratory system,0-24,2021,2,10,18,1,1,0,6,6,12,12,0%
Respiratory diseases,Other diseases of the respiratory system,25-34,2021,2,10,18,2,1,0,9,25,34,34,0%
Respiratory diseases,Other diseases of the respiratory system,35-44,2021,2,10,18,3,1,11,25,22,47,58,19%
Respiratory diseases,Other diseases of the respiratory system,45-54,2021,2,10,18,4,1,60,137,114,251,311,19%
Respiratory diseases,Other diseases of the respiratory system,55-64,2021,2,10,18,5,1,276,641,670,1311,1587,17%
Respiratory diseases,Other diseases of the respiratory system,65-74,2021,2,10,18,6,1,590,1328,1517,2845,3435,17%
Respiratory diseases,Other diseases of the respiratory system,75-84,2021,2,10,18,7,1,659,1752,1723,3475,4134,16%
Respiratory diseases,Other diseases of the respiratory system,85+,2021,2,10,18,8,1,379,1636,1198,2834,3213,12%
Respiratory diseases,Respiratory arrest,0-24,2021,2,10,20,1,1,0,0,0,0,0,0%
Respiratory diseases,Respiratory arrest,25-34,2021,2,10,20,2,1,0,0,0,0,0,0%
Respiratory diseases,Respiratory arrest,35-44,2021,2,10,20,3,1,0,0,0,0,0,0%
Respiratory diseases,Respiratory arrest,45-54,2021,2,10,20,4,1,13,0,0,0,13,100%
Respiratory diseases,Respiratory arrest,55-64,2021,2,10,20,5,1,73,0,0,0,73,100%
Respiratory diseases,Respiratory arrest,65-74,2021,2,10,20,6,1,101,0,0,0,101,100%
Respiratory diseases,Respiratory arrest,75-84,2021,2,10,20,7,1,173,0,0,0,173,100%
Respiratory diseases,Respiratory arrest,85+,2021,2,10,20,8,1,209,0,0,0,209,100%
Respiratory diseases,Respiratory failure,0-24,2021,2,10,21,1,1,0,0,0,0,0,0%
Respiratory diseases,Respiratory failure,25-34,2021,2,10,21,2,1,45,0,0,0,45,100%
Respiratory diseases,Respiratory failure,35-44,2021,2,10,21,3,1,172,0,0,0,172,100%
Respiratory diseases,Respiratory failure,45-54,2021,2,10,21,4,1,985,0,0,0,985,100%
Respiratory diseases,Respiratory failure,55-64,2021,2,10,21,5,1,2980,0,0,0,2980,100%
Respiratory diseases,Respiratory failure,65-74,2021,2,10,21,6,1,5433,0,0,0,5433,100%
Respiratory diseases,Respiratory failure,75-84,2021,2,10,21,7,1,5765,0,0,0,5765,100%
Respiratory diseases,Respiratory failure,85+,2021,2,10,21,8,1,4053,0,0,0,4053,100%
Sepsis,Sepsis,0-24,2021,2,11,22,1,2,0,1722,1722,3444,3444,0%
Sepsis,Sepsis,25-34,2021,2,11,22,2,2,18,837,1295,2132,2150,1%
Sepsis,Sepsis,35-44,2021,2,11,22,3,2,65,2161,3085,5246,5311,1%
Sepsis,Sepsis,45-54,2021,2,11,22,4,2,274,5206,7908,13114,13388,2%
Sepsis,Sepsis,55-64,2021,2,11,22,5,2,923,13500,20980,34480,35403,3%
Sepsis,Sepsis,65-74,2021,2,11,22,6,2,1502,23885,33746,57631,59133,3%
Sepsis,Sepsis,75-84,2021,2,11,22,7,2,1339,31933,35545,67478,68817,2%
Sepsis,Sepsis,85+,2021,2,11,22,8,2,632,46387,31026,77413,78045,1%
Vascular and unspecified dementia,Vascular and unspecified dementia,0-24,2021,2,12,23,1,4,0,0,0,0,0,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,25-34,2021,2,12,23,2,4,0,0,0,0,0,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,35-44,2021,2,12,23,3,4,0,0,0,0,0,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,45-54,2021,2,12,23,4,4,0,0,0,0,0,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,55-64,2021,2,12,23,5,4,10,0,0,0,10,100%
Vascular and unspecified dementia,Vascular and unspecified dementia,65-74,2021,2,12,23,6,4,110,0,0,0,110,100%
Vascular and unspecified dementia,Vascular and unspecified dementia,75-84,2021,2,12,23,7,4,844,0,0,0,844,100%
Vascular and unspecified dementia,Vascular and unspecified dementia,85+,2021,2,12,23,8,4,1878,0,0,0,1878,100%
All other conditions and causes (residual),All other conditions and causes (residual),0-24,2021,3,1,2,1,7,0,6,6,12,12,0%
All other conditions and causes (residual),All other conditions and causes (residual),25-34,2021,3,1,2,2,7,36,7,22,29,65,55%
All other conditions and causes (residual),All other conditions and causes (residual),35-44,2021,3,1,2,3,7,139,44,39,83,222,63%
All other conditions and causes (residual),All other conditions and causes (residual),45-54,2021,3,1,2,4,7,546,98,122,220,766,71%
All other conditions and causes (residual),All other conditions and causes (residual),55-64,2021,3,1,2,5,7,1620,228,302,530,2150,75%
All other conditions and causes (residual),All other conditions and causes (residual),65-74,2021,3,1,2,6,7,2521,425,539,964,3485,72%
All other conditions and causes (residual),All other conditions and causes (residual),75-84,2021,3,1,2,7,7,2573,619,690,1309,3882,66%
All other conditions and causes (residual),All other conditions and causes (residual),85+,2021,3,1,2,8,7,2109,748,649,1397,3506,60%
Alzheimer disease,Alzheimer disease,0-24,2021,3,2,3,1,3,0,6,6,12,12,0%
Alzheimer disease,Alzheimer disease,25-34,2021,3,2,3,2,3,0,35,72,107,107,0%
Alzheimer disease,Alzheimer disease,35-44,2021,3,2,3,3,3,0,105,135,240,240,0%
Alzheimer disease,Alzheimer disease,45-54,2021,3,2,3,4,3,0,233,371,604,604,0%
Alzheimer disease,Alzheimer disease,55-64,2021,3,2,3,5,3,0,570,946,1516,1516,0%
